id,company_id,complaint_date,category,description,sentiment,severity,status,source
856,7,2025-10-24,loan,The loan application has been delayed for several weeks and I have not received a clear explanation. I would like clarification about this transaction.,neutral,low,resolved,social_media
857,11,2025-12-25,payment,I was charged after the payment had already been completed.,negative,high,resolved,branch
858,2,2025-06-02,billing,I was billed twice for the same service. The issue was resolved quickly and the staff were helpful.,positive,medium,open,branch
859,1,2025-12-06,billing,The invoice contains an amount that I did not authorize.,negative,medium,resolved,branch
860,1,2026-08-21,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,low,resolved,website
861,2,2026-08-24,billing,I was charged a fee that was not clearly disclosed.,negative,high,open,hotline
862,7,2026-02-17,loan,I requested a copy of my loan agreement but have not received it.,negative,high,resolved,website
863,8,2026-07-12,billing,There is an incorrect charge on my account.,negative,high,resolved,branch
864,17,2025-11-15,service,Customer service did not resolve my issue despite several calls.,negative,low,resolved,website
865,17,2025-02-26,fraud,There are unauthorized charges on my account.,negative,high,resolved,branch
866,20,2025-08-04,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,open,branch
867,12,2026-08-23,insurance,I was charged a premium that does not match the information in my policy. I am requesting an update regarding my case.,neutral,low,resolved,branch
868,15,2025-07-12,service,The branch staff gave me conflicting information about my account.,negative,medium,resolved,hotline
869,14,2025-10-19,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,resolved,branch
870,20,2025-09-10,service,My request was closed without solving the problem.,negative,medium,open,social_media
871,9,2025-07-22,service,I have been waiting too long for a response from the company. I would like clarification about this transaction.,neutral,medium,resolved,website
872,15,2026-08-17,insurance,The company has not responded to my insurance complaint. I would like clarification about this transaction.,neutral,medium,resolved,website
873,20,2025-05-13,service,I have been waiting too long for a response from the company.,negative,medium,open,branch
874,11,2026-01-31,billing,There is an incorrect charge on my account. I am requesting an update regarding my case.,neutral,medium,resolved,hotline
875,20,2025-11-07,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,high,open,hotline
876,13,2026-05-12,billing,I was charged a fee that was not clearly disclosed.,negative,medium,resolved,hotline
877,11,2025-10-12,payment,A payment was delayed and this caused an additional fee.,negative,medium,resolved,website
878,11,2026-03-02,insurance,The claim was rejected and I was not given a sufficient explanation. Please provide information about the status of my request.,neutral,low,open,website
879,19,2025-04-01,service,My request was closed without solving the problem. Please provide information about the status of my request.,neutral,low,open,website
880,9,2025-04-15,service,Customer service did not resolve my issue despite several calls. I am requesting an update regarding my case.,neutral,low,open,branch
881,18,2026-04-09,payment,A payment was delayed and this caused an additional fee.,negative,low,resolved,website
882,5,2025-08-02,billing,The invoice contains an amount that I did not authorize.,negative,high,resolved,hotline
883,8,2026-05-19,loan,The loan application has been delayed for several weeks and I have not received a clear explanation. I would like clarification about this transaction.,neutral,low,open,social_media
884,4,2026-07-24,billing,I was charged a fee that was not clearly disclosed. Customer service handled my request professionally.,positive,medium,resolved,website
885,19,2026-03-17,fraud,I reported a suspicious transaction but have not received a response. I am requesting an update regarding my case.,neutral,medium,resolved,branch
886,5,2025-06-11,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,dismissed,website
887,9,2025-03-03,insurance,My insurance claim has been pending for a long time without a clear update.,negative,medium,open,social_media
888,14,2025-07-27,service,My request was closed without solving the problem. Please provide information about the status of my request.,neutral,low,resolved,hotline
889,12,2025-10-04,service,I have been waiting too long for a response from the company.,negative,medium,resolved,website
890,1,2026-06-29,billing,A payment was recorded incorrectly on my account. Please provide information about the status of my request.,neutral,medium,dismissed,social_media
891,2,2026-06-24,service,I have been waiting too long for a response from the company.,negative,medium,open,branch
892,16,2025-04-09,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,website
893,17,2025-01-20,fraud,Someone appears to have used my account without authorization. I am requesting an update regarding my case.,neutral,low,resolved,website
894,16,2025-08-03,service,My request was closed without solving the problem.,negative,medium,dismissed,hotline
895,12,2025-04-16,service,The branch staff gave me conflicting information about my account. Please provide information about the status of my request.,neutral,low,resolved,website
896,16,2025-11-26,billing,I was charged a fee that was not clearly disclosed.,negative,high,resolved,branch
897,14,2025-06-27,service,The branch staff gave me conflicting information about my account.,negative,medium,open,social_media
898,10,2025-11-22,fraud,I noticed a transaction that I do not recognize on my account.,negative,high,open,branch
899,14,2026-02-18,payment,My payment was deducted but the system still shows the amount as unpaid.,negative,medium,open,branch
900,8,2025-01-23,billing,I was billed twice for the same service.,negative,high,resolved,website
901,15,2025-03-26,service,I have been waiting too long for a response from the company.,negative,low,open,branch
902,2,2026-02-25,payment,My payment was deducted but the system still shows the amount as unpaid.,negative,low,resolved,hotline
903,9,2026-07-04,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,medium,dismissed,social_media
904,12,2025-08-27,service,The branch staff gave me conflicting information about my account.,negative,medium,dismissed,social_media
905,14,2025-09-10,service,I have been waiting too long for a response from the company.,negative,high,resolved,branch
906,19,2026-05-14,payment,A payment was delayed and this caused an additional fee.,negative,low,open,hotline
907,9,2025-04-20,service,My request was closed without solving the problem.,negative,low,dismissed,hotline
908,11,2025-08-01,fraud,There are unauthorized charges on my account. Please provide information about the status of my request.,neutral,low,dismissed,website
909,20,2026-02-14,billing,A payment was recorded incorrectly on my account.,negative,medium,resolved,website
910,6,2026-06-24,billing,A payment was recorded incorrectly on my account.,negative,low,resolved,website
911,2,2026-06-29,service,My request was closed without solving the problem. I am requesting an update regarding my case.,neutral,low,open,website
912,17,2025-02-12,payment,I was charged after the payment had already been completed.,negative,high,resolved,website
913,8,2026-07-15,loan,The company contacted me repeatedly about a payment that I already made. Please provide information about the status of my request.,neutral,low,resolved,hotline
914,19,2026-04-08,insurance,I was charged a premium that does not match the information in my policy. Customer service handled my request professionally.,positive,low,open,hotline
915,7,2026-08-10,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,low,resolved,branch
916,20,2025-03-14,fraud,I noticed a transaction that I do not recognize on my account.,negative,high,resolved,branch
917,2,2025-11-13,service,My request was closed without solving the problem.,negative,medium,open,website
918,15,2026-08-02,insurance,I was charged a premium that does not match the information in my policy.,negative,high,resolved,hotline
919,10,2025-02-26,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,resolved,hotline
920,15,2025-02-10,service,My request was closed without solving the problem.,negative,medium,open,website
921,7,2025-07-28,billing,The invoice contains an amount that I did not authorize. I am requesting an update regarding my case.,neutral,high,open,social_media
922,6,2025-10-27,fraud,Someone appears to have used my account without authorization. The issue was resolved quickly and the staff were helpful.,positive,low,resolved,website
923,14,2025-12-31,billing,A payment was recorded incorrectly on my account.,negative,high,open,hotline
924,12,2025-01-11,payment,The payment process failed several times even though my account had sufficient funds. The issue was resolved quickly and the staff were helpful.,positive,medium,open,hotline
925,9,2026-03-19,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,resolved,website
926,8,2026-01-21,payment,My payment was deducted but the system still shows the amount as unpaid. My problem was solved and I received a clear explanation.,positive,low,resolved,social_media
927,14,2025-06-01,billing,I was billed twice for the same service. I would like clarification about this transaction.,neutral,low,resolved,hotline
928,15,2025-11-24,billing,The invoice contains an amount that I did not authorize.,negative,low,dismissed,branch
929,4,2025-12-12,payment,I was charged after the payment had already been completed.,negative,low,resolved,hotline
930,17,2026-08-23,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,resolved,website
931,11,2025-01-17,billing,I was billed twice for the same service.,negative,low,dismissed,hotline
932,12,2025-07-23,insurance,The settlement amount for my claim appears incorrect. Please provide information about the status of my request.,neutral,medium,open,social_media
933,14,2026-06-06,payment,The payment process failed several times even though my account had sufficient funds.,negative,medium,resolved,hotline
934,16,2025-04-11,payment,The company has not reflected my recent payment correctly. I would like clarification about this transaction.,neutral,low,resolved,website
935,12,2025-06-17,payment,My payment was deducted but the system still shows the amount as unpaid.,negative,medium,open,hotline
936,12,2026-07-28,fraud,I reported a suspicious transaction but have not received a response.,negative,high,open,website
937,18,2025-08-22,payment,The payment process failed several times even though my account had sufficient funds.,negative,medium,open,branch
938,11,2025-12-17,payment,My payment was deducted but the system still shows the amount as unpaid. The issue was resolved quickly and the staff were helpful.,positive,low,dismissed,website
939,20,2025-12-19,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,open,branch
940,20,2026-01-17,billing,A payment was recorded incorrectly on my account. Customer service handled my request professionally.,positive,medium,resolved,branch
941,15,2025-03-14,fraud,I noticed a transaction that I do not recognize on my account.,negative,high,resolved,hotline
942,6,2025-05-02,fraud,Someone appears to have used my account without authorization.,negative,high,resolved,branch
943,19,2025-02-13,loan,The company contacted me repeatedly about a payment that I already made. Customer service handled my request professionally.,positive,low,resolved,website
944,13,2025-03-30,fraud,I believe my account information may have been compromised.,negative,high,resolved,website
945,17,2026-05-18,insurance,I was charged a premium that does not match the information in my policy.,negative,medium,resolved,hotline
946,4,2025-12-25,loan,My installment amount appears different from the amount agreed in the contract.,negative,low,resolved,hotline
947,10,2026-04-17,loan,The loan application has been delayed for several weeks and I have not received a clear explanation. Customer service handled my request professionally.,positive,low,resolved,hotline
948,2,2025-09-01,loan,The company contacted me repeatedly about a payment that I already made.,negative,low,resolved,hotline
949,7,2025-08-09,payment,My payment was deducted but the system still shows the amount as unpaid. The issue was resolved quickly and the staff were helpful.,positive,low,open,social_media
950,9,2025-01-10,service,Customer service did not resolve my issue despite several calls. Customer service handled my request professionally.,positive,low,open,hotline
951,9,2025-01-02,payment,The company has not reflected my recent payment correctly.,negative,medium,resolved,hotline
952,14,2025-07-26,payment,The company has not reflected my recent payment correctly.,negative,low,open,hotline
953,1,2025-07-06,payment,I was charged after the payment had already been completed.,negative,high,dismissed,hotline
954,17,2025-07-17,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge. I am requesting an update regarding my case.,neutral,medium,open,hotline
955,13,2025-11-21,insurance,The settlement amount for my claim appears incorrect.,negative,medium,resolved,branch
956,4,2025-09-14,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,high,open,website
957,1,2025-06-07,billing,There is an incorrect charge on my account.,negative,low,resolved,website
958,17,2026-03-25,payment,My payment was deducted but the system still shows the amount as unpaid. The issue was resolved quickly and the staff were helpful.,positive,low,dismissed,branch
959,1,2025-05-25,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge. I would like clarification about this transaction.,neutral,low,resolved,hotline
960,14,2026-07-16,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,open,hotline
961,4,2026-01-09,service,My request was closed without solving the problem. My problem was solved and I received a clear explanation.,positive,low,open,website
962,16,2026-04-21,billing,There is an incorrect charge on my account.,negative,high,open,hotline
963,15,2025-02-01,loan,My installment amount appears different from the amount agreed in the contract. I am requesting an update regarding my case.,neutral,medium,open,hotline
964,9,2026-04-18,loan,My installment amount appears different from the amount agreed in the contract.,negative,medium,open,website
965,11,2026-05-01,payment,The company has not reflected my recent payment correctly. I would like clarification about this transaction.,neutral,low,resolved,website
966,11,2025-05-27,fraud,I reported a suspicious transaction but have not received a response.,negative,medium,resolved,branch
967,17,2025-11-18,payment,The payment process failed several times even though my account had sufficient funds.,negative,low,resolved,branch
968,17,2025-01-02,fraud,I believe my account information may have been compromised.,negative,high,open,social_media
969,10,2025-10-02,billing,The invoice contains an amount that I did not authorize.,negative,low,open,website
970,7,2025-08-30,loan,The company contacted me repeatedly about a payment that I already made.,negative,medium,resolved,hotline
971,11,2025-05-06,insurance,I was charged a premium that does not match the information in my policy.,negative,medium,resolved,website
972,14,2026-07-16,service,I could not get a clear answer regarding the service I requested. I would like clarification about this transaction.,neutral,low,open,hotline
973,17,2026-07-23,billing,I was charged a fee that was not clearly disclosed.,negative,medium,resolved,branch
974,17,2025-12-04,loan,I requested a copy of my loan agreement but have not received it.,negative,low,resolved,branch
975,11,2025-03-09,insurance,The settlement amount for my claim appears incorrect.,negative,low,resolved,branch
976,20,2025-01-23,service,I could not get a clear answer regarding the service I requested.,negative,medium,open,social_media
977,18,2026-04-12,insurance,The settlement amount for my claim appears incorrect.,negative,high,resolved,branch
978,1,2025-06-25,loan,The company contacted me repeatedly about a payment that I already made.,negative,low,open,hotline
979,3,2025-02-10,payment,My payment was deducted but the system still shows the amount as unpaid.,negative,medium,open,branch
980,3,2026-05-17,billing,The invoice contains an amount that I did not authorize. I would like clarification about this transaction.,neutral,low,dismissed,social_media
981,19,2026-01-31,payment,My payment was deducted but the system still shows the amount as unpaid. Please provide information about the status of my request.,neutral,high,resolved,social_media
982,19,2025-04-22,billing,There is an incorrect charge on my account.,negative,medium,open,website
983,14,2026-07-18,billing,A payment was recorded incorrectly on my account.,negative,low,resolved,branch
984,2,2026-08-04,fraud,I reported a suspicious transaction but have not received a response.,negative,high,resolved,branch
985,3,2025-04-07,payment,I was charged after the payment had already been completed.,negative,medium,resolved,website
986,5,2025-07-16,payment,I was charged after the payment had already been completed.,negative,medium,resolved,website
987,6,2025-07-19,billing,I was billed twice for the same service.,negative,low,resolved,hotline
988,20,2026-05-15,insurance,The settlement amount for my claim appears incorrect.,negative,low,resolved,hotline
989,10,2026-01-22,insurance,The claim was rejected and I was not given a sufficient explanation. I would like clarification about this transaction.,neutral,medium,resolved,social_media
990,2,2025-07-22,billing,There is an incorrect charge on my account.,negative,low,open,website
991,1,2025-10-02,payment,I was charged after the payment had already been completed. Please provide information about the status of my request.,neutral,medium,open,social_media
992,14,2025-12-16,service,Customer service did not resolve my issue despite several calls.,negative,low,resolved,website
993,20,2026-02-25,fraud,I reported a suspicious transaction but have not received a response.,negative,high,resolved,branch
994,13,2025-02-06,billing,The invoice contains an amount that I did not authorize.,negative,medium,resolved,hotline
995,7,2025-07-03,fraud,I believe my account information may have been compromised. I am requesting an update regarding my case.,neutral,medium,open,branch
996,14,2026-05-11,fraud,There are unauthorized charges on my account.,negative,high,dismissed,hotline
997,19,2025-07-27,service,Customer service did not resolve my issue despite several calls.,negative,medium,resolved,branch
998,18,2025-12-05,payment,My payment was deducted but the system still shows the amount as unpaid.,negative,low,resolved,hotline
999,8,2026-06-29,loan,The loan application has been delayed for several weeks and I have not received a clear explanation. I would like clarification about this transaction.,neutral,medium,open,hotline
1000,15,2026-03-13,insurance,My insurance claim has been pending for a long time without a clear update. I would like clarification about this transaction.,neutral,medium,open,website
1001,16,2025-12-11,payment,A payment was delayed and this caused an additional fee.,negative,medium,open,social_media
1002,13,2026-03-16,payment,I was charged after the payment had already been completed.,negative,medium,open,hotline
1003,12,2026-07-12,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge. I would like clarification about this transaction.,neutral,medium,open,branch
1004,3,2026-07-20,payment,A payment was delayed and this caused an additional fee.,negative,medium,resolved,website
1005,10,2026-07-15,service,Customer service did not resolve my issue despite several calls.,negative,low,open,hotline
1006,9,2026-04-10,billing,I was billed twice for the same service.,negative,low,resolved,hotline
1007,12,2026-08-04,fraud,I believe my account information may have been compromised. I am requesting an update regarding my case.,neutral,medium,open,hotline
1008,5,2025-10-20,service,Customer service did not resolve my issue despite several calls.,negative,low,resolved,hotline
1009,15,2026-06-06,fraud,I believe my account information may have been compromised.,negative,high,dismissed,branch
1010,1,2025-01-15,payment,I was charged after the payment had already been completed.,negative,high,open,hotline
1011,8,2025-05-27,fraud,Someone appears to have used my account without authorization. I am requesting an update regarding my case.,neutral,medium,resolved,hotline
1012,3,2025-03-25,billing,There is an incorrect charge on my account.,negative,medium,resolved,branch
1013,13,2025-12-05,payment,I was charged after the payment had already been completed.,negative,medium,resolved,hotline
1014,15,2025-06-14,loan,My installment amount appears different from the amount agreed in the contract.,negative,low,open,branch
1015,6,2025-01-22,payment,I was charged after the payment had already been completed.,negative,low,resolved,website
1016,16,2026-04-01,payment,A payment was delayed and this caused an additional fee.,negative,medium,resolved,website
1017,9,2026-04-30,payment,I was charged after the payment had already been completed. I would like clarification about this transaction.,neutral,medium,resolved,website
1018,19,2026-02-24,service,Customer service did not resolve my issue despite several calls.,negative,low,open,social_media
1019,12,2026-03-21,billing,There is an incorrect charge on my account. Please provide information about the status of my request.,neutral,low,resolved,website
1020,18,2026-07-23,payment,The company has not reflected my recent payment correctly.,negative,low,resolved,social_media
1021,7,2026-07-14,billing,The invoice contains an amount that I did not authorize.,negative,medium,resolved,hotline
1022,5,2026-08-01,insurance,The claim was rejected and I was not given a sufficient explanation.,negative,high,resolved,branch
1023,6,2025-10-29,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,branch
1024,13,2025-11-04,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,dismissed,hotline
1025,9,2026-03-01,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,website
1026,10,2025-06-04,insurance,The company has not responded to my insurance complaint.,negative,high,open,branch
1027,3,2025-02-28,insurance,My insurance claim has been pending for a long time without a clear update.,negative,medium,resolved,branch
1028,2,2026-08-06,payment,I was charged after the payment had already been completed.,negative,medium,dismissed,branch
1029,10,2026-03-08,billing,The invoice contains an amount that I did not authorize. I would like clarification about this transaction.,neutral,low,resolved,branch
1030,20,2025-03-27,service,I could not get a clear answer regarding the service I requested.,negative,medium,resolved,website
1031,17,2025-09-13,service,Customer service did not resolve my issue despite several calls.,negative,medium,open,branch
1032,19,2025-09-28,payment,The payment process failed several times even though my account had sufficient funds.,negative,low,open,hotline
1033,8,2026-05-18,service,My request was closed without solving the problem.,negative,medium,open,website
1034,16,2026-04-02,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,open,branch
1035,7,2026-01-03,billing,The invoice contains an amount that I did not authorize. I would like clarification about this transaction.,neutral,medium,resolved,website
1036,20,2025-04-02,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,resolved,branch
1037,3,2025-08-29,loan,My installment amount appears different from the amount agreed in the contract.,negative,medium,open,branch
1038,9,2026-06-17,insurance,I was charged a premium that does not match the information in my policy.,negative,medium,resolved,hotline
1039,20,2025-08-31,service,Customer service did not resolve my issue despite several calls.,negative,low,resolved,website
1040,16,2025-01-01,fraud,There are unauthorized charges on my account.,negative,high,resolved,branch
1041,17,2026-01-31,insurance,The settlement amount for my claim appears incorrect.,negative,medium,resolved,website
1042,20,2026-04-26,insurance,My insurance claim has been pending for a long time without a clear update.,negative,high,resolved,hotline
1043,20,2026-06-15,payment,I was charged after the payment had already been completed.,negative,high,open,branch
1044,13,2025-06-07,billing,I was billed twice for the same service.,negative,low,open,social_media
1045,12,2026-07-04,fraud,I reported a suspicious transaction but have not received a response.,negative,high,open,hotline
1046,3,2026-06-20,payment,The payment process failed several times even though my account had sufficient funds. I would like clarification about this transaction.,neutral,low,open,social_media
1047,20,2025-07-30,payment,I was charged after the payment had already been completed.,negative,low,resolved,hotline
1048,5,2026-07-15,payment,A payment was delayed and this caused an additional fee.,negative,low,open,social_media
1049,9,2026-02-15,fraud,Someone appears to have used my account without authorization.,negative,high,resolved,hotline
1050,8,2025-04-05,insurance,The claim was rejected and I was not given a sufficient explanation.,negative,high,open,hotline
1051,9,2025-12-02,billing,I was charged a fee that was not clearly disclosed.,negative,medium,open,website
1052,19,2025-09-30,service,Customer service did not resolve my issue despite several calls.,negative,medium,open,branch
1053,20,2025-08-29,fraud,I believe my account information may have been compromised.,negative,high,open,hotline
1054,13,2026-05-07,service,I could not get a clear answer regarding the service I requested.,negative,medium,resolved,hotline
1055,10,2025-06-11,service,The branch staff gave me conflicting information about my account.,negative,medium,resolved,hotline
1056,5,2026-05-05,loan,The company contacted me repeatedly about a payment that I already made.,negative,high,resolved,hotline
1057,14,2025-01-26,fraud,Someone appears to have used my account without authorization.,negative,medium,resolved,social_media
1058,15,2026-05-17,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,open,social_media
1059,19,2025-05-13,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,resolved,website
1060,7,2026-08-01,billing,A payment was recorded incorrectly on my account.,negative,medium,dismissed,website
1061,7,2026-08-01,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,open,hotline
1062,9,2026-06-13,insurance,The claim was rejected and I was not given a sufficient explanation. Please provide information about the status of my request.,neutral,low,resolved,branch
1063,9,2025-03-15,fraud,I noticed a transaction that I do not recognize on my account.,negative,high,dismissed,hotline
1064,16,2025-03-15,payment,I was charged after the payment had already been completed.,negative,medium,dismissed,branch
1065,1,2025-04-25,insurance,The claim was rejected and I was not given a sufficient explanation. Customer service handled my request professionally.,positive,low,dismissed,social_media
1066,4,2025-10-05,fraud,I believe my account information may have been compromised.,negative,medium,resolved,website
1067,4,2026-01-08,insurance,My insurance claim has been pending for a long time without a clear update.,negative,low,resolved,website
1068,11,2025-03-02,payment,The company has not reflected my recent payment correctly.,negative,low,open,social_media
1069,4,2025-12-08,insurance,My insurance claim has been pending for a long time without a clear update.,negative,medium,resolved,hotline
1070,5,2026-07-27,insurance,The settlement amount for my claim appears incorrect. Customer service handled my request professionally.,positive,low,resolved,branch
1071,19,2026-01-02,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,hotline
1072,19,2025-02-03,billing,A payment was recorded incorrectly on my account.,negative,high,resolved,website
1073,4,2025-08-10,loan,My installment amount appears different from the amount agreed in the contract. Customer service handled my request professionally.,positive,low,resolved,social_media
1074,7,2025-10-09,loan,My installment amount appears different from the amount agreed in the contract.,negative,high,resolved,hotline
1075,8,2025-09-06,insurance,The company has not responded to my insurance complaint. I am requesting an update regarding my case.,neutral,low,resolved,website
1076,11,2025-05-02,loan,The company contacted me repeatedly about a payment that I already made.,negative,high,resolved,website
1077,10,2026-02-20,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,branch
1078,16,2026-01-01,loan,My installment amount appears different from the amount agreed in the contract.,negative,high,resolved,hotline
1079,17,2026-02-17,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,hotline
1080,12,2025-11-13,service,I could not get a clear answer regarding the service I requested.,negative,medium,dismissed,hotline
1081,2,2025-03-27,loan,My installment amount appears different from the amount agreed in the contract.,negative,low,resolved,social_media
1082,6,2025-11-05,loan,The company contacted me repeatedly about a payment that I already made.,negative,medium,open,branch
1083,5,2025-11-14,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,medium,resolved,hotline
1084,15,2026-02-16,billing,I was charged a fee that was not clearly disclosed.,negative,low,resolved,hotline
1085,18,2026-06-04,insurance,The company has not responded to my insurance complaint.,negative,high,open,social_media
1086,12,2025-08-21,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,resolved,branch
1087,7,2025-11-26,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,low,resolved,branch
1088,19,2025-01-19,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,open,social_media
1089,7,2026-04-03,payment,A payment was delayed and this caused an additional fee. I am requesting an update regarding my case.,neutral,low,open,branch
1090,20,2026-07-20,billing,A payment was recorded incorrectly on my account.,negative,medium,resolved,hotline
1091,2,2025-09-14,insurance,The settlement amount for my claim appears incorrect. I am requesting an update regarding my case.,neutral,low,open,website
1092,12,2026-08-17,fraud,I reported a suspicious transaction but have not received a response.,negative,high,resolved,branch
1093,13,2026-05-07,payment,A payment was delayed and this caused an additional fee.,negative,low,resolved,hotline
1094,20,2026-05-07,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,low,resolved,website
1095,4,2026-04-04,payment,I was charged after the payment had already been completed. I am requesting an update regarding my case.,neutral,medium,resolved,website
1096,17,2026-01-08,service,Customer service did not resolve my issue despite several calls.,negative,low,open,website
1097,1,2026-08-09,fraud,There are unauthorized charges on my account. Please provide information about the status of my request.,neutral,medium,resolved,website
1098,17,2025-01-24,loan,My installment amount appears different from the amount agreed in the contract.,negative,medium,open,website
1099,16,2026-02-02,insurance,The settlement amount for my claim appears incorrect.,negative,medium,resolved,hotline
1100,7,2025-08-30,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,resolved,branch
1101,2,2026-04-17,loan,My installment amount appears different from the amount agreed in the contract.,negative,low,open,branch
1102,19,2025-10-08,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,dismissed,branch
1103,12,2025-08-09,loan,The company contacted me repeatedly about a payment that I already made.,negative,high,resolved,hotline
1104,16,2026-05-15,payment,I was charged after the payment had already been completed.,negative,high,resolved,branch
1105,6,2025-10-27,loan,The company contacted me repeatedly about a payment that I already made.,negative,low,resolved,branch
1106,15,2025-07-27,fraud,I reported a suspicious transaction but have not received a response.,negative,medium,resolved,hotline
1107,9,2025-07-05,loan,The company contacted me repeatedly about a payment that I already made.,negative,medium,dismissed,branch
1108,4,2026-02-13,insurance,I was charged a premium that does not match the information in my policy. The issue was resolved quickly and the staff were helpful.,positive,low,resolved,website
1109,8,2025-07-26,service,I could not get a clear answer regarding the service I requested.,negative,medium,open,hotline
1110,13,2025-06-25,billing,There is an incorrect charge on my account.,negative,medium,open,social_media
1111,14,2026-04-02,insurance,The claim was rejected and I was not given a sufficient explanation.,negative,low,resolved,branch
1112,15,2026-05-18,billing,The invoice contains an amount that I did not authorize. I am requesting an update regarding my case.,neutral,high,dismissed,website
1113,14,2025-10-27,payment,I was charged after the payment had already been completed.,negative,medium,open,website
1114,18,2025-12-19,loan,I requested a copy of my loan agreement but have not received it.,negative,high,resolved,website
1115,7,2025-06-21,payment,I was charged after the payment had already been completed.,negative,high,dismissed,hotline
1116,5,2026-02-28,loan,The company contacted me repeatedly about a payment that I already made.,negative,high,open,hotline
1117,1,2025-11-03,payment,The company has not reflected my recent payment correctly.,negative,low,open,social_media
1118,15,2026-07-26,billing,I was billed twice for the same service.,negative,medium,resolved,website
1119,17,2026-01-16,loan,I was charged an unexpected fee on my loan and customer service did not explain the charge.,negative,high,open,website
1120,18,2026-03-31,insurance,The settlement amount for my claim appears incorrect.,negative,medium,resolved,hotline
1121,10,2026-07-09,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,resolved,social_media
1122,9,2025-03-17,billing,I was billed twice for the same service.,negative,low,resolved,branch
1123,1,2025-02-21,billing,I was charged a fee that was not clearly disclosed.,negative,high,resolved,branch
1124,15,2026-07-15,service,I could not get a clear answer regarding the service I requested.,negative,high,dismissed,branch
1125,15,2025-11-05,service,I could not get a clear answer regarding the service I requested.,negative,medium,open,website
1126,20,2025-09-17,payment,I was charged after the payment had already been completed.,negative,medium,open,website
1127,5,2025-08-30,insurance,My insurance claim has been pending for a long time without a clear update. The issue was resolved quickly and the staff were helpful.,positive,low,open,website
1128,6,2025-05-11,billing,I was billed twice for the same service.,negative,low,open,website
1129,9,2025-09-16,loan,The loan application has been delayed for several weeks and I have not received a clear explanation. I would like clarification about this transaction.,neutral,medium,resolved,branch
1130,19,2025-07-12,loan,I requested a copy of my loan agreement but have not received it.,negative,medium,open,social_media
1131,9,2025-09-23,service,Customer service did not resolve my issue despite several calls.,negative,medium,resolved,social_media
1132,8,2025-11-10,service,The branch staff gave me conflicting information about my account.,negative,medium,resolved,branch
1133,19,2025-04-17,insurance,The company has not responded to my insurance complaint. I am requesting an update regarding my case.,neutral,low,open,social_media
1134,3,2025-09-03,payment,The company has not reflected my recent payment correctly. I am requesting an update regarding my case.,neutral,low,open,branch
1135,15,2026-01-29,insurance,The settlement amount for my claim appears incorrect.,negative,medium,open,hotline
1136,15,2025-04-08,payment,The payment process failed several times even though my account had sufficient funds. I am requesting an update regarding my case.,neutral,low,resolved,hotline
1137,5,2025-02-13,payment,My payment was deducted but the system still shows the amount as unpaid.,negative,low,open,branch
1138,14,2025-04-19,loan,The loan application has been delayed for several weeks and I have not received a clear explanation.,negative,medium,open,website
1139,2,2026-06-25,service,The branch staff gave me conflicting information about my account.,negative,medium,resolved,hotline
1140,15,2025-05-15,billing,I was billed twice for the same service. Please provide information about the status of my request.,neutral,low,resolved,website
